DATE,TIME,SPO2,PULSE
0000-00-00, 00:02:27, 99, 65
0000-00-00, 00:02:28, 99, 65
0000-00-00, 00:02:29, 99, 65
0000-00-00, 00:02:30, 99, 65
0000-00-00, 00:02:31, 99, 65
0000-00-00, 00:02:32, 99, 65
0000-00-00, 00:02:33, 99, 66
0000-00-00, 00:02:34, 99, 66
0000-00-00, 00:02:35, 99, 66
0000-00-00, 00:02:36, 99, 66
0000-00-00, 00:02:37, 99, 66
0000-00-00, 00:02:38, 99, 66
0000-00-00, 00:02:39, 99, 66
0000-00-00, 00:02:40, 99, 66
0000-00-00, 00:02:41, 99, 66
0000-00-00, 00:02:42, 99, 66
0000-00-00, 00:02:43, 99, 66
0000-00-00, 00:02:44, 99, 66
0000-00-00, 00:02:45, 99, 65
0000-00-00, 00:02:46, 99, 65
0000-00-00, 00:02:47, 99, 65
0000-00-00, 00:02:48, 99, 65
0000-00-00, 00:02:49, 99, 65
0000-00-00, 00:02:50, 99, 65
0000-00-00, 00:02:51, 99, 65
0000-00-00, 00:02:52, 99, 66
0000-00-00, 00:02:53, 99, 66
0000-00-00, 00:02:54, 99, 66
0000-00-00, 00:02:55, 99, 66
0000-00-00, 00:02:56, 99, 66
0000-00-00, 00:02:57, 99, 66
0000-00-00, 00:02:58, 99, 67
0000-00-00, 00:02:59, 99, 67
0000-00-00, 00:03:00, 99, 68
0000-00-00, 00:03:01, 99, 68
0000-00-00, 00:03:02, 99, 68
0000-00-00, 00:03:03, 99, 68
0000-00-00, 00:03:04, 99, 68
0000-00-00, 00:03:05, 99, 68
0000-00-00, 00:03:06, 99, 68
0000-00-00, 00:03:07, 99, 68
0000-00-00, 00:03:08, 99, 68
0000-00-00, 00:03:09, 99, 68
0000-00-00, 00:03:10, 99, 68
0000-00-00, 00:03:11, 99, 68
0000-00-00, 00:03:12, 99, 68
0000-00-00, 00:03:13, 99, 67
0000-00-00, 00:03:14, 99, 67
0000-00-00, 00:03:15, 99, 67
0000-00-00, 00:03:16, 99, 67
0000-00-00, 00:03:17, 99, 67
0000-00-00, 00:03:18, 99, 67
0000-00-00, 00:03:19, 99, 67
0000-00-00, 00:03:20, 99, 67
0000-00-00, 00:03:21, 99, 67
0000-00-00, 00:03:22, 99, 68
0000-00-00, 00:03:23, 99, 68
0000-00-00, 00:03:24, 99, 68
0000-00-00, 00:03:25, 99, 68
0000-00-00, 00:03:26, 99, 68
0000-00-00, 00:03:27, 99, 68
0000-00-00, 00:03:28, 99, 68
0000-00-00, 00:03:29, 99, 68
0000-00-00, 00:03:30, 99, 68
0000-00-00, 00:03:31, 99, 68
0000-00-00, 00:03:32, 99, 68
0000-00-00, 00:03:33, 99, 67
0000-00-00, 00:03:34, 99, 67
0000-00-00, 00:03:35, 99, 67
0000-00-00, 00:03:36, 99, 67
0000-00-00, 00:03:37, 99, 67
0000-00-00, 00:03:38, 99, 67
0000-00-00, 00:03:39, 99, 67
0000-00-00, 00:03:40, 99, 66
0000-00-00, 00:03:41, 99, 66
0000-00-00, 00:03:42, 99, 66
0000-00-00, 00:03:43, 99, 65
0000-00-00, 00:03:44, 99, 65
0000-00-00, 00:03:45, 99, 65
0000-00-00, 00:03:46, 99, 65
0000-00-00, 00:03:47, 99, 64
0000-00-00, 00:03:48, 99, 64
0000-00-00, 00:03:49, 99, 64
0000-00-00, 00:03:50, 99, 64
0000-00-00, 00:03:51, 99, 63
0000-00-00, 00:03:52, 99, 63
0000-00-00, 00:03:53, 99, 63
0000-00-00, 00:03:54, 99, 63
0000-00-00, 00:03:55, 99, 63
0000-00-00, 00:03:56, 99, 63
0000-00-00, 00:03:57, 99, 63
0000-00-00, 00:03:58, 99, 62
0000-00-00, 00:03:59, 99, 62
0000-00-00, 00:04:00, 99, 62
0000-00-00, 00:04:01, 99, 62
0000-00-00, 00:04:02, 99, 62
0000-00-00, 00:04:03, 99, 62
0000-00-00, 00:04:04, 99, 61
0000-00-00, 00:04:05, 99, 61
0000-00-00, 00:04:06, 99, 61
0000-00-00, 00:04:07, 99, 61
0000-00-00, 00:04:08, 99, 61
0000-00-00, 00:04:09, 99, 61
0000-00-00, 00:04:10, 99, 61
0000-00-00, 00:04:11, 99, 61
0000-00-00, 00:04:12, 99, 61
0000-00-00, 00:04:13, 99, 61
0000-00-00, 00:04:14, 99, 60
0000-00-00, 00:04:15, 99, 60
0000-00-00, 00:04:16, 99, 60
0000-00-00, 00:04:17, 99, 60
0000-00-00, 00:04:18, 99, 60
0000-00-00, 00:04:19, 99, 60
0000-00-00, 00:04:20, 99, 60
0000-00-00, 00:04:21, 99, 60
0000-00-00, 00:04:22, 99, 60
0000-00-00, 00:04:23, 99, 60
0000-00-00, 00:04:24, 99, 61
0000-00-00, 00:04:25, 99, 61
0000-00-00, 00:04:26, 99, 61
0000-00-00, 00:04:27, 99, 61
0000-00-00, 00:04:28, 99, 61
0000-00-00, 00:04:29, 99, 61
0000-00-00, 00:04:30, 99, 61
0000-00-00, 00:04:31, 99, 61
0000-00-00, 00:04:32, 99, 61
0000-00-00, 00:04:33, 99, 61
0000-00-00, 00:04:34, 99, 60
0000-00-00, 00:04:35, 99, 60
0000-00-00, 00:04:36, 99, 60
0000-00-00, 00:04:37, 99, 60
0000-00-00, 00:04:38, 99, 60
0000-00-00, 00:04:39, 99, 60
0000-00-00, 00:04:40, 99, 61
0000-00-00, 00:04:41, 99, 61
0000-00-00, 00:04:42, 99, 61
0000-00-00, 00:04:43, 99, 61
0000-00-00, 00:04:44, 99, 61
0000-00-00, 00:04:45, 99, 61
0000-00-00, 00:04:46, 99, 61
0000-00-00, 00:04:47, 99, 62
0000-00-00, 00:04:48, 99, 62
0000-00-00, 00:04:49, 99, 61
0000-00-00, 00:04:50, 99, 61
0000-00-00, 00:04:51, 99, 61
0000-00-00, 00:04:52, 99, 61
0000-00-00, 00:04:53, 99, 61
0000-00-00, 00:04:54, 99, 61
0000-00-00, 00:04:55, 99, 62
0000-00-00, 00:04:56, 99, 62
0000-00-00, 00:04:57, 99, 62
0000-00-00, 00:04:58, 99, 62
0000-00-00, 00:04:59, 99, 62
0000-00-00, 00:05:00, 99, 62
0000-00-00, 00:05:01, 99, 62
0000-00-00, 00:05:02, 99, 62
0000-00-00, 00:05:03, 99, 63
0000-00-00, 00:05:04, 99, 63
0000-00-00, 00:05:05, 99, 63
0000-00-00, 00:05:06, 99, 62
0000-00-00, 00:05:07, 99, 62
0000-00-00, 00:05:08, 99, 62
0000-00-00, 00:05:09, 99, 61
0000-00-00, 00:05:10, 99, 61
0000-00-00, 00:05:11, 99, 61
0000-00-00, 00:05:12, 99, 61
0000-00-00, 00:05:13, 99, 61
0000-00-00, 00:05:14, 99, 61
0000-00-00, 00:05:15, 99, 61
0000-00-00, 00:05:16, 99, 61
0000-00-00, 00:05:17, 99, 61
0000-00-00, 00:05:18, 99, 61
0000-00-00, 00:05:19, 99, 61
0000-00-00, 00:05:20, 99, 61
0000-00-00, 00:05:21, 99, 61
0000-00-00, 00:05:22, 99, 61
0000-00-00, 00:05:23, 99, 61
0000-00-00, 00:05:24, 99, 61
0000-00-00, 00:05:25, 99, 61
0000-00-00, 00:05:26, 99, 61
0000-00-00, 00:05:27, 99, 60
0000-00-00, 00:05:28, 99, 61
0000-00-00, 00:05:29, 99, 61
0000-00-00, 00:05:30, 99, 61
0000-00-00, 00:05:31, 99, 61
0000-00-00, 00:05:32, 99, 61
0000-00-00, 00:05:33, 99, 61
0000-00-00, 00:05:34, 99, 60
0000-00-00, 00:05:35, 99, 60
0000-00-00, 00:05:36, 99, 61
0000-00-00, 00:05:37, 99, 61
0000-00-00, 00:05:38, 99, 61
0000-00-00, 00:05:39, 99, 61
0000-00-00, 00:05:40, 99, 61
0000-00-00, 00:05:41, 99, 61
0000-00-00, 00:05:42, 99, 61
0000-00-00, 00:05:43, 99, 61
0000-00-00, 00:05:44, 99, 60
0000-00-00, 00:05:45, 99, 61
0000-00-00, 00:05:46, 99, 61
0000-00-00, 00:05:47, 99, 61
0000-00-00, 00:05:48, 99, 61
0000-00-00, 00:05:49, 99, 60
0000-00-00, 00:05:50, 99, 60
0000-00-00, 00:05:51, 99, 60
0000-00-00, 00:05:52, 99, 60
0000-00-00, 00:05:53, 99, 60
0000-00-00, 00:05:54, 99, 60
0000-00-00, 00:05:55, 99, 60
0000-00-00, 00:05:56, 99, 60
0000-00-00, 00:05:57, 99, 60
0000-00-00, 00:05:58, 99, 60
0000-00-00, 00:05:59, 99, 60
0000-00-00, 00:06:00, 99, 60
0000-00-00, 00:06:01, 99, 60
0000-00-00, 00:06:02, 99, 60
0000-00-00, 00:06:03, 99, 60
0000-00-00, 00:06:04, 99, 60
0000-00-00, 00:06:05, 99, 60
0000-00-00, 00:06:06, 99, 59
0000-00-00, 00:06:07, 99, 59
0000-00-00, 00:06:08, 99, 59
0000-00-00, 00:06:09, 99, 59
0000-00-00, 00:06:10, 99, 59
0000-00-00, 00:06:11, 99, 58
0000-00-00, 00:06:12, 99, 58
0000-00-00, 00:06:13, 99, 58
0000-00-00, 00:06:14, 99, 58
0000-00-00, 00:06:15, 99, 58
0000-00-00, 00:06:16, 99, 58
0000-00-00, 00:06:17, 99, 58
0000-00-00, 00:06:18, 99, 58
0000-00-00, 00:06:19, 99, 58
0000-00-00, 00:06:20, 99, 58
0000-00-00, 00:06:21, 99, 58
0000-00-00, 00:06:22, 99, 58
0000-00-00, 00:06:23, 99, 57
0000-00-00, 00:06:24, 99, 57
0000-00-00, 00:06:25, 99, 57
0000-00-00, 00:06:26, 99, 57
0000-00-00, 00:06:27, 99, 57
0000-00-00, 00:06:28, 99, 57
0000-00-00, 00:06:29, 99, 57
0000-00-00, 00:06:30, 99, 57
0000-00-00, 00:06:31, 99, 57
0000-00-00, 00:06:32, 99, 57
0000-00-00, 00:06:33, 99, 57
0000-00-00, 00:06:34, 99, 57
0000-00-00, 00:06:35, 99, 57
0000-00-00, 00:06:36, 99, 57
0000-00-00, 00:06:37, 99, 57
0000-00-00, 00:06:38, 99, 57
0000-00-00, 00:06:39, 99, 57
0000-00-00, 00:06:40, 99, 58
0000-00-00, 00:06:41, 99, 58
0000-00-00, 00:06:42, 99, 58
0000-00-00, 00:06:43, 99, 58
0000-00-00, 00:06:44, 99, 59
0000-00-00, 00:06:45, 99, 59
0000-00-00, 00:06:46, 99, 60
0000-00-00, 00:06:47, 99, 61
0000-00-00, 00:06:48, 99, 61
0000-00-00, 00:06:49, 99, 61
0000-00-00, 00:06:50, 99, 61
0000-00-00, 00:06:51, 99, 62
0000-00-00, 00:06:52, 99, 62
0000-00-00, 00:06:53, 99, 63
0000-00-00, 00:06:54, 99, 63
0000-00-00, 00:06:55, 99, 63
0000-00-00, 00:06:56, 99, 63
0000-00-00, 00:06:57, 99, 63
0000-00-00, 00:06:58, 99, 63
0000-00-00, 00:06:59, 99, 63
0000-00-00, 00:07:00, 99, 63
0000-00-00, 00:07:01, 99, 63
0000-00-00, 00:07:02, 99, 63
0000-00-00, 00:07:03, 99, 63
0000-00-00, 00:07:04, 99, 64
0000-00-00, 00:07:05, 99, 64
0000-00-00, 00:07:06, 99, 64
0000-00-00, 00:07:07, 99, 63
0000-00-00, 00:07:08, 99, 63
0000-00-00, 00:07:09, 99, 63
0000-00-00, 00:07:10, 99, 63
0000-00-00, 00:07:11, 99, 63
0000-00-00, 00:07:12, 99, 63
0000-00-00, 00:07:13, 99, 63
0000-00-00, 00:07:14, 99, 63
0000-00-00, 00:07:15, 99, 63
0000-00-00, 00:07:16, 99, 63
0000-00-00, 00:07:17, 99, 63
0000-00-00, 00:07:18, 99, 64
0000-00-00, 00:07:19, 99, 64
0000-00-00, 00:07:20, 99, 64
0000-00-00, 00:07:21, 99, 65
0000-00-00, 00:07:22, 99, 65
0000-00-00, 00:07:23, 99, 65
0000-00-00, 00:07:24, 99, 65
0000-00-00, 00:07:25, 99, 65
0000-00-00, 00:07:26, 99, 65
0000-00-00, 00:07:27, 99, 65
0000-00-00, 00:07:28, 99, 64
0000-00-00, 00:07:29, 99, 64
0000-00-00, 00:07:30, 99, 64
0000-00-00, 00:07:31, 99, 64
0000-00-00, 00:07:32, 99, 63
0000-00-00, 00:07:33, 99, 63
0000-00-00, 00:07:34, 99, 64
0000-00-00, 00:07:35, 99, 64
0000-00-00, 00:07:36, 99, 65
0000-00-00, 00:07:37, 99, 65
0000-00-00, 00:07:38, 99, 65
0000-00-00, 00:07:39, 99, 65
0000-00-00, 00:07:40, 99, 65
0000-00-00, 00:07:41, 99, 66
0000-00-00, 00:07:42, 99, 66
0000-00-00, 00:07:43, 99, 66
0000-00-00, 00:07:44, 99, 66
0000-00-00, 00:07:45, 99, 66
0000-00-00, 00:07:46, 99, 65
0000-00-00, 00:07:47, 99, 65
0000-00-00, 00:07:48, 99, 65
0000-00-00, 00:07:49, 99, 64
0000-00-00, 00:07:50, 99, 64
0000-00-00, 00:07:51, 99, 64
0000-00-00, 00:07:52, 99, 64
0000-00-00, 00:07:53, 99, 64
0000-00-00, 00:07:54, 99, 63
0000-00-00, 00:07:55, 99, 63
0000-00-00, 00:07:56, 99, 63
0000-00-00, 00:07:57, 99, 63
0000-00-00, 00:07:58, 99, 63
0000-00-00, 00:07:59, 99, 63
0000-00-00, 00:08:00, 99, 64
0000-00-00, 00:08:01, 99, 64
0000-00-00, 00:08:02, 99, 65
0000-00-00, 00:08:03, 99, 65
0000-00-00, 00:08:04, 99, 65
0000-00-00, 00:08:05, 99, 65
0000-00-00, 00:08:06, 99, 65
0000-00-00, 00:08:07, 99, 65
0000-00-00, 00:08:08, 99, 65
0000-00-00, 00:08:09, 99, 66
0000-00-00, 00:08:10, 99, 66
0000-00-00, 00:08:11, 99, 66
0000-00-00, 00:08:12, 99, 66
0000-00-00, 00:08:13, 99, 65
0000-00-00, 00:08:14, 99, 65
0000-00-00, 00:08:15, 99, 65
0000-00-00, 00:08:16, 99, 65
0000-00-00, 00:08:17, 99, 65
0000-00-00, 00:08:18, 99, 65
0000-00-00, 00:08:19, 99, 65
0000-00-00, 00:08:20, 99, 65
0000-00-00, 00:08:21, 99, 65
0000-00-00, 00:08:22, 99, 65
0000-00-00, 00:08:23, 99, 65
0000-00-00, 00:08:24, 99, 65
0000-00-00, 00:08:25, 99, 65
0000-00-00, 00:08:26, 99, 65
0000-00-00, 00:08:27, 99, 65
0000-00-00, 00:08:28, 99, 65
0000-00-00, 00:08:29, 99, 64
0000-00-00, 00:08:30, 99, 64
0000-00-00, 00:08:31, 99, 64
0000-00-00, 00:08:32, 99, 64
0000-00-00, 00:08:33, 99, 64
0000-00-00, 00:08:34, 99, 64
0000-00-00, 00:08:35, 99, 64
0000-00-00, 00:08:36, 99, 64
0000-00-00, 00:08:37, 99, 63
0000-00-00, 00:08:38, 99, 63
0000-00-00, 00:08:39, 99, 62
0000-00-00, 00:08:40, 99, 62
0000-00-00, 00:08:41, 99, 62
0000-00-00, 00:08:42, 99, 62
0000-00-00, 00:08:43, 99, 62
0000-00-00, 00:08:44, 99, 62
0000-00-00, 00:08:45, 99, 62
0000-00-00, 00:08:46, 99, 62
0000-00-00, 00:08:47, 99, 62
0000-00-00, 00:08:48, 99, 62
0000-00-00, 00:08:49, 99, 62
0000-00-00, 00:08:50, 99, 62
0000-00-00, 00:08:51, 99, 62
0000-00-00, 00:08:52, 99, 62
0000-00-00, 00:08:53, 99, 62
0000-00-00, 00:08:54, 99, 62
0000-00-00, 00:08:55, 99, 62
0000-00-00, 00:08:56, 99, 62
0000-00-00, 00:08:57, 99, 62
0000-00-00, 00:08:58, 99, 62
0000-00-00, 00:08:59, 99, 62
0000-00-00, 00:09:00, 99, 62
0000-00-00, 00:09:01, 99, 62
0000-00-00, 00:09:02, 99, 62
0000-00-00, 00:09:03, 99, 61
0000-00-00, 00:09:04, 99, 61
0000-00-00, 00:09:05, 99, 61
0000-00-00, 00:09:06, 99, 61
0000-00-00, 00:09:07, 99, 61
0000-00-00, 00:09:08, 99, 61
0000-00-00, 00:09:09, 99, 60
0000-00-00, 00:09:10, 99, 60
0000-00-00, 00:09:11, 99, 60
0000-00-00, 00:09:12, 99, 60
0000-00-00, 00:09:13, 99, 60
0000-00-00, 00:09:14, 99, 60
0000-00-00, 00:09:15, 99, 60
0000-00-00, 00:09:16, 99, 60
0000-00-00, 00:09:17, 99, 60
0000-00-00, 00:09:18, 99, 60
0000-00-00, 00:09:19, 99, 60
0000-00-00, 00:09:20, 99, 60
0000-00-00, 00:09:21, 99, 60
0000-00-00, 00:09:22, 99, 60
0000-00-00, 00:09:23, 99, 60
0000-00-00, 00:09:24, 99, 60
0000-00-00, 00:09:25, 99, 60
0000-00-00, 00:09:26, 99, 60
0000-00-00, 00:09:27, 99, 60
0000-00-00, 00:09:28, 99, 60
0000-00-00, 00:09:29, 99, 60
0000-00-00, 00:09:30, 99, 60
0000-00-00, 00:09:31, 99, 60
0000-00-00, 00:09:32, 99, 60
0000-00-00, 00:09:33, 99, 60
0000-00-00, 00:09:34, 99, 60
0000-00-00, 00:09:35, 99, 60
0000-00-00, 00:09:36, 99, 60
0000-00-00, 00:09:37, 99, 60
0000-00-00, 00:09:38, 99, 60
0000-00-00, 00:09:39, 99, 60
0000-00-00, 00:09:40, 99, 60
0000-00-00, 00:09:41, 99, 60
0000-00-00, 00:09:42, 99, 60
0000-00-00, 00:09:43, 99, 60
0000-00-00, 00:09:44, 99, 60
0000-00-00, 00:09:45, 99, 60
0000-00-00, 00:09:46, 99, 60
0000-00-00, 00:09:47, 99, 61
0000-00-00, 00:09:48, 99, 61
0000-00-00, 00:09:49, 99, 61
0000-00-00, 00:09:50, 99, 61
0000-00-00, 00:09:51, 99, 60
0000-00-00, 00:09:52, 99, 60
0000-00-00, 00:09:53, 99, 60
0000-00-00, 00:09:54, 99, 60
0000-00-00, 00:09:55, 99, 60
0000-00-00, 00:09:56, 99, 60
0000-00-00, 00:09:57, 99, 60
0000-00-00, 00:09:58, 99, 60
0000-00-00, 00:09:59, 99, 60
0000-00-00, 00:10:00, 99, 60
0000-00-00, 00:10:01, 99, 60
0000-00-00, 00:10:02, 99, 60
0000-00-00, 00:10:03, 99, 60
0000-00-00, 00:10:04, 99, 59
0000-00-00, 00:10:05, 99, 59
0000-00-00, 00:10:06, 99, 59
0000-00-00, 00:10:07, 99, 59
0000-00-00, 00:10:08, 99, 59
0000-00-00, 00:10:09, 99, 59
0000-00-00, 00:10:10, 99, 59
0000-00-00, 00:10:11, 99, 59
0000-00-00, 00:10:12, 99, 59
0000-00-00, 00:10:13, 99, 59
0000-00-00, 00:10:14, 99, 59
0000-00-00, 00:10:15, 99, 59
0000-00-00, 00:10:16, 99, 60
0000-00-00, 00:10:17, 99, 60
0000-00-00, 00:10:18, 99, 61
0000-00-00, 00:10:19, 99, 61
0000-00-00, 00:10:20, 99, 61
0000-00-00, 00:10:21, 99, 61
0000-00-00, 00:10:22, 99, 61
0000-00-00, 00:10:23, 99, 61
0000-00-00, 00:10:24, 99, 62
0000-00-00, 00:10:25, 99, 62
0000-00-00, 00:10:26, 99, 62
0000-00-00, 00:10:27, 99, 62
0000-00-00, 00:10:28, 99, 62
0000-00-00, 00:10:29, 99, 63
0000-00-00, 00:10:30, 99, 63
0000-00-00, 00:10:31, 99, 63
0000-00-00, 00:10:32, 99, 63
0000-00-00, 00:10:33, 99, 64
0000-00-00, 00:10:34, 99, 64
0000-00-00, 00:10:35, 99, 64
0000-00-00, 00:10:36, 99, 64
0000-00-00, 00:10:37, 99, 64
0000-00-00, 00:10:38, 99, 64
0000-00-00, 00:10:39, 99, 64
0000-00-00, 00:10:40, 99, 64
0000-00-00, 00:10:41, 99, 64
0000-00-00, 00:10:42, 99, 64
0000-00-00, 00:10:43, 99, 64
0000-00-00, 00:10:44, 99, 64
0000-00-00, 00:10:45, 99, 64
0000-00-00, 00:10:46, 99, 65
0000-00-00, 00:10:47, 99, 65
0000-00-00, 00:10:48, 99, 65
0000-00-00, 00:10:49, 99, 65
0000-00-00, 00:10:50, 99, 65
0000-00-00, 00:10:51, 99, 66
0000-00-00, 00:10:52, 99, 66
0000-00-00, 00:10:53, 99, 66
0000-00-00, 00:10:54, 99, 66
0000-00-00, 00:10:55, 99, 66
0000-00-00, 00:10:56, 99, 66
0000-00-00, 00:10:57, 99, 66
0000-00-00, 00:10:58, 99, 66
0000-00-00, 00:10:59, 99, 66
0000-00-00, 00:11:00, 99, 66
0000-00-00, 00:11:01, 99, 66
0000-00-00, 00:11:02, 99, 66
0000-00-00, 00:11:03, 99, 66
0000-00-00, 00:11:04, 99, 66
0000-00-00, 00:11:05, 99, 66
0000-00-00, 00:11:06, 99, 66
0000-00-00, 00:11:07, 99, 66
0000-00-00, 00:11:08, 99, 66
0000-00-00, 00:11:09, 99, 66
0000-00-00, 00:11:10, 99, 66
0000-00-00, 00:11:11, 99, 66
0000-00-00, 00:11:12, 99, 66
0000-00-00, 00:11:13, 99, 66
0000-00-00, 00:11:14, 99, 66
0000-00-00, 00:11:15, 99, 66
0000-00-00, 00:11:16, 99, 66
0000-00-00, 00:11:17, 99, 66
0000-00-00, 00:11:18, 99, 66
0000-00-00, 00:11:19, 99, 66
0000-00-00, 00:11:20, 99, 66
0000-00-00, 00:11:21, 99, 66
0000-00-00, 00:11:22, 99, 66
0000-00-00, 00:11:23, 99, 66
0000-00-00, 00:11:24, 99, 66
0000-00-00, 00:11:25, 99, 67
0000-00-00, 00:11:26, 99, 67
0000-00-00, 00:11:27, 99, 67
0000-00-00, 00:11:28, 99, 67
0000-00-00, 00:11:29, 99, 67
0000-00-00, 00:11:30, 99, 67
0000-00-00, 00:11:31, 99, 67
0000-00-00, 00:11:32, 99, 67
0000-00-00, 00:11:33, 99, 67
0000-00-00, 00:11:34, 99, 67
0000-00-00, 00:11:35, 99, 67
0000-00-00, 00:11:36, 99, 67
0000-00-00, 00:11:37, 99, 67
